date,option_symbol,expiration,type,strike,bid,ask,iv,delta,gamma,theta,vega,rho,volume,open_interest,last,last_trade_time,spot
2025-12-22,AAPL260220C00275000,2026-02-20,C,275.0,8.45,8.6,0.2202,0.4813,0.0165,-0.0793,0.4377,0.2067,3343.0,18241.0,8.6,2025-12-22T15:58:53,270.9700012207031
2025-12-22,AAPL260220P00275000,2026-02-20,P,275.0,10.95,11.15,0.2193,-0.5302,0.0171,-0.082,0.4342,-0.2021,1273.0,4560.0,11.05,2025-12-22T15:59:33,270.9700012207031
2025-12-22,AAPL260220C00280000,2026-02-20,C,280.0,6.3,6.4,0.2153,0.3993,0.0163,-0.0754,0.4247,0.1726,2522.0,10634.0,6.36,2025-12-22T15:59:24,270.9700012207031
2025-12-22,AAPL260220P00280000,2026-02-20,P,280.0,13.75,13.95,0.2147,-0.6162,0.0172,-0.0784,0.4176,-0.2207,127.0,3309.0,13.94,2025-12-22T15:55:54,270.9700012207031
2025-12-22,AAPL260220C00285000,2026-02-20,C,285.0,4.5,4.65,0.2118,0.3202,0.0153,-0.0687,0.3945,0.1391,1501.0,9069.0,4.55,2025-12-22T15:55:56,270.9700012207031
2025-12-22,AAPL260220P00285000,2026-02-20,P,285.0,17.0,17.2,0.21,-0.7004,0.0165,-0.0723,0.38,-0.2257,19.0,3257.0,17.15,2025-12-22T15:55:00,270.9700012207031
2025-12-22,AAPL260220C00290000,2026-02-20,C,290.0,3.2,3.3,0.2086,0.2491,0.0138,-0.0601,0.3514,0.1085,4508.0,18490.0,3.25,2025-12-22T15:59:52,270.9700012207031
2025-12-22,AAPL260220P00290000,2026-02-20,P,290.0,20.65,20.95,0.2054,-0.7788,0.0153,-0.0645,0.325,-0.2091,13.0,677.0,20.9,2025-12-22T15:50:00,270.9700012207031
2025-12-22,AAPL260220C00295000,2026-02-20,C,295.0,2.2,2.28,0.2078,0.1881,0.0118,-0.0507,0.3004,0.0821,937.0,8975.0,2.23,2025-12-22T15:59:24,270.9700012207031
2025-12-22,AAPL260220P00295000,2026-02-20,P,295.0,24.6,25.05,0.2006,-0.8482,0.0136,-0.0558,0.2539,-0.1852,50.0,645.0,25.0,2025-12-22T13:17:48,270.9700012207031
2025-12-22,AAPL260220C00300000,2026-02-20,C,300.0,1.5,1.57,0.2077,0.139,0.0097,-0.0415,0.2485,0.0607,4009.0,32380.0,1.52,2025-12-22T15:59:58,270.9700012207031
2025-12-22,AAPL260220P00300000,2026-02-20,P,300.0,29.0,29.75,0.1965,-0.9071,0.0121,-0.0471,0.1774,-0.1463,713.0,1346.0,29.67,2025-12-22T15:32:50,270.9700012207031
2025-12-22,AAPL260220C00305000,2026-02-20,C,305.0,1.0,1.07,0.2083,0.1013,0.0077,-0.0332,0.2002,0.0442,1160.0,4468.0,1.03,2025-12-22T15:59:30,270.9700012207031
2025-12-22,AAPL260220P00305000,2026-02-20,P,305.0,33.1,35.7,0.1962,-0.9565,0.0108,-0.0449,0.0974,-0.0898,1.0,357.0,34.09,2025-12-22T14:40:49,270.9700012207031
2025-12-22,AAPL260220C00310000,2026-02-20,C,310.0,0.69,0.72,0.2101,0.0732,0.006,-0.0262,0.1585,0.032,852.0,67082.0,0.72,2025-12-22T15:53:17,270.9700012207031
2025-12-22,AAPL260220C00315000,2026-02-20,C,315.0,0.45,0.5,0.2128,0.0529,0.0046,-0.0205,0.1241,0.0231,88.0,2477.0,0.49,2025-12-22T15:58:19,270.9700012207031
2025-12-22,AAPL260220C00320000,2026-02-20,C,320.0,0.31,0.34,0.216,0.0384,0.0035,-0.016,0.0966,0.0167,773.0,12457.0,0.33,2025-12-22T15:59:32,270.9700012207031
2025-12-22,AAPL260220C00325000,2026-02-20,C,325.0,0.22,0.26,0.2205,0.028,0.0026,-0.0125,0.0751,0.0122,15.0,1147.0,0.25,2025-12-22T15:34:47,270.9700012207031
2025-12-22,AAPL260220C00330000,2026-02-20,C,330.0,0.16,0.19,0.2256,0.0205,0.002,-0.0098,0.0582,0.0089,90.0,3035.0,0.18,2025-12-22T15:54:42,270.9700012207031
2025-12-22,AAPL260220C00335000,2026-02-20,C,335.0,0.12,0.13,0.2296,0.0154,0.0015,-0.0078,0.0459,0.0067,22.0,413.0,0.14,2025-12-22T12:50:47,270.9700012207031
2025-12-22,AAPL260220C00340000,2026-02-20,C,340.0,0.08,0.11,0.2354,0.0117,0.0012,-0.0063,0.0365,0.0051,11.0,2517.0,0.11,2025-12-22T13:42:54,270.9700012207031
2025-12-22,AAPL260220C00345000,2026-02-20,C,345.0,0.07,0.09,0.242,0.009,0.0009,-0.005,0.029,0.0039,5.0,9.0,0.08,2025-12-22T13:23:23,270.9700012207031
2025-12-22,AAPL260220C00350000,2026-02-20,C,350.0,0.04,0.07,0.2466,0.0071,0.0007,-0.0042,0.0237,0.0031,2024.0,3525.0,0.07,2025-12-22T15:57:49,270.9700012207031
2025-12-22,AAPL260220C00360000,2026-02-20,C,360.0,0.03,0.05,0.2591,0.0049,0.0005,-0.0032,0.017,0.0021,26.0,757.0,0.04,2025-12-22T13:19:41,270.9700012207031
2025-12-22,AAPL260220C00370000,2026-02-20,C,370.0,0.0,0.1,0.2689,0.0035,0.0004,-0.0025,0.0128,0.0015,9.0,9128.0,0.02,2025-12-22T11:31:50,270.9700012207031
2025-12-22,AAPL260220C00375000,2026-02-20,C,375.0,0.0,0.23,0.2737,0.0031,0.0003,-0.0022,0.0113,0.0013,3.0,0.0,0.03,2025-12-22T10:30:38,270.9700012207031
2025-12-22,AAPL260220C00380000,2026-02-20,C,380.0,0.01,0.23,0.2839,0.0027,0.0003,-0.002,0.01,0.0012,162.0,781.0,0.02,2025-12-22T13:58:15,270.9700012207031
2025-12-22,AAPL260220C00400000,2026-02-20,C,400.0,0.01,0.05,0.3349,0.0018,0.0002,-0.0015,0.0067,0.0007,19.0,6873.0,0.02,2025-12-22T15:58:29,270.9700012207031
2025-12-22,AAPL260320C00145000,2026-03-20,C,145.0,125.65,129.05,0.4744,0.9974,0.0001,0.0,0.0133,0.3478,1.0,293.0,129.45,2025-12-22T09:33:27,270.9700012207031
2025-12-22,AAPL260320P00145000,2026-03-20,P,145.0,0.05,0.08,0.4952,-0.0032,0.0001,-0.0034,0.0133,-0.0021,4.0,803.0,0.06,2025-12-22T09:32:03,270.9700012207031
2025-12-22,AAPL260320C00150000,2026-03-20,C,150.0,120.7,124.1,0.4496,0.9967,0.0002,0.0,0.0157,0.3594,50.0,584.0,123.09,2025-12-22T10:37:10,270.9700012207031
2025-12-22,AAPL260320C00160000,2026-03-20,C,160.0,111.4,114.15,0.5158,0.995,0.0003,0.0,0.0219,0.3824,1.0,396.0,112.24,2025-12-22T15:42:11,270.9700012207031
2025-12-22,AAPL260320P00160000,2026-03-20,P,160.0,0.1,0.12,0.4495,-0.0056,0.0003,-0.0052,0.022,-0.0037,86.0,5190.0,0.11,2025-12-22T14:42:28,270.9700012207031
2025-12-22,AAPL260320P00170000,2026-03-20,P,170.0,0.14,0.17,0.4204,-0.0082,0.0004,-0.0068,0.0307,-0.0054,20.0,10090.0,0.17,2025-12-22T12:13:28,270.9700012207031
2025-12-22,AAPL260320C00175000,2026-03-20,C,175.0,96.6,99.4,0.4522,0.9908,0.0005,0.0,0.0359,0.4156,1.0,463.0,100.39,2025-12-22T09:30:51,270.9700012207031
2025-12-22,AAPL260320P00175000,2026-03-20,P,175.0,0.17,0.2,0.4064,-0.0099,0.0005,-0.0077,0.0361,-0.0064,3.0,6416.0,0.21,2025-12-22T09:30:00,270.9700012207031
2025-12-22,AAPL260320C00180000,2026-03-20,C,180.0,91.7,94.3,0.4178,0.9887,0.0006,0.0,0.0425,0.4263,77.0,637.0,94.35,2025-12-22T11:12:57,270.9700012207031
2025-12-22,AAPL260320P00180000,2026-03-20,P,180.0,0.21,0.24,0.3927,-0.012,0.0006,-0.0089,0.0429,-0.0078,3.0,5563.0,0.24,2025-12-22T15:40:46,270.9700012207031
2025-12-22,AAPL260320P00185000,2026-03-20,P,185.0,0.25,0.28,0.3797,-0.0146,0.0007,-0.0102,0.0506,-0.0094,1.0,3563.0,0.27,2025-12-22T13:56:18,270.9700012207031
2025-12-22,AAPL260320C00190000,2026-03-20,C,190.0,81.55,84.15,0.3062,0.983,0.0009,0.0,0.0594,0.4465,2.0,723.0,84.34,2025-12-22T12:36:05,270.9700012207031
2025-12-22,AAPL260320P00190000,2026-03-20,P,190.0,0.31,0.34,0.3678,-0.0177,0.0009,-0.0117,0.06,-0.0115,54.0,8848.0,0.34,2025-12-22T12:36:28,270.9700012207031
2025-12-22,AAPL260320P00195000,2026-03-20,P,195.0,0.38,0.41,0.3557,-0.0217,0.0011,-0.0134,0.071,-0.014,154.0,6987.0,0.41,2025-12-22T13:46:48,270.9700012207031
2025-12-22,AAPL260320C00200000,2026-03-20,C,200.0,72.7,74.45,0.3691,0.9742,0.0013,0.0,0.0837,0.4645,46.0,5630.0,73.5,2025-12-22T15:22:35,270.9700012207031
2025-12-22,AAPL260320P00200000,2026-03-20,P,200.0,0.47,0.51,0.3438,-0.0266,0.0014,-0.0155,0.0845,-0.0172,158.0,7601.0,0.5,2025-12-22T15:29:58,270.9700012207031
2025-12-22,AAPL260320P00205000,2026-03-20,P,205.0,0.58,0.61,0.333,-0.0329,0.0017,-0.0179,0.1002,-0.0212,2.0,27.0,0.61,2025-12-22T15:09:20,270.9700012207031
2025-12-22,AAPL260320C00210000,2026-03-20,C,210.0,63.25,63.75,0.3034,0.9604,0.002,-0.0048,0.1182,0.479,1508.0,4471.0,63.61,2025-12-22T15:57:40,270.9700012207031
2025-12-22,AAPL260320P00210000,2026-03-20,P,210.0,0.68,0.75,0.3223,-0.0407,0.002,-0.0207,0.1195,-0.0262,1536.0,13107.0,0.73,2025-12-22T15:00:14,270.9700012207031
2025-12-22,AAPL260320P00215000,2026-03-20,P,215.0,0.89,0.93,0.3116,-0.0504,0.0025,-0.0239,0.1413,-0.0323,65.0,391.0,0.96,2025-12-22T15:40:20,270.9700012207031
2025-12-22,AAPL260320C00220000,2026-03-20,C,220.0,53.7,54.55,0.2977,0.9387,0.003,-0.014,0.1661,0.4879,3.0,5347.0,55.25,2025-12-22T10:17:39,270.9700012207031
2025-12-22,AAPL260320P00220000,2026-03-20,P,220.0,1.08,1.17,0.3022,-0.0627,0.0031,-0.0275,0.1681,-0.0404,725.0,19597.0,1.13,2025-12-22T15:55:44,270.9700012207031
2025-12-22,AAPL260320C00225000,2026-03-20,C,225.0,49.15,49.7,0.2887,0.9237,0.0037,-0.0192,0.1958,0.4894,20.0,24.0,49.32,2025-12-22T14:30:45,270.9700012207031
2025-12-22,AAPL260320P00225000,2026-03-20,P,225.0,1.33,1.5,0.293,-0.078,0.0038,-0.0317,0.1975,-0.0496,29.0,85.0,1.51,2025-12-22T15:45:56,270.9700012207031
2025-12-22,AAPL260320C00230000,2026-03-20,C,230.0,44.65,45.15,0.2835,0.9052,0.0045,-0.0249,0.2296,0.4884,43.0,6489.0,44.55,2025-12-22T15:33:43,270.9700012207031
2025-12-22,AAPL260320P00230000,2026-03-20,P,230.0,1.73,1.83,0.2839,-0.0967,0.0045,-0.0362,0.2315,-0.0612,545.0,12136.0,1.84,2025-12-22T15:54:38,270.9700012207031
2025-12-22,AAPL260320C00235000,2026-03-20,C,235.0,40.15,40.65,0.2741,0.8826,0.0054,-0.0309,0.2668,0.4846,6.0,33.0,41.44,2025-12-22T12:34:28,270.9700012207031
2025-12-22,AAPL260320P00235000,2026-03-20,P,235.0,2.14,2.35,0.2754,-0.1198,0.0055,-0.0411,0.2702,-0.0755,119.0,501.0,2.29,2025-12-22T15:55:20,270.9700012207031
2025-12-22,AAPL260320C00240000,2026-03-20,C,240.0,35.55,36.2,0.2656,0.8553,0.0064,-0.037,0.3073,0.4772,391.0,12560.0,35.99,2025-12-22T15:57:12,270.9700012207031
2025-12-22,AAPL260320P00240000,2026-03-20,P,240.0,2.77,2.9,0.2676,-0.1477,0.0065,-0.0462,0.3099,-0.0922,843.0,9712.0,2.9,2025-12-22T15:54:38,270.9700012207031
2025-12-22,AAPL260320C00245000,2026-03-20,C,245.0,31.55,31.85,0.2565,0.8226,0.0075,-0.0432,0.35,0.4659,57.0,105.0,31.7,2025-12-22T14:18:07,270.9700012207031
2025-12-22,AAPL260320P00245000,2026-03-20,P,245.0,3.5,3.65,0.2602,-0.1813,0.0077,-0.0514,0.3528,-0.1119,519.0,1199.0,3.55,2025-12-22T15:54:40,270.9700012207031
2025-12-22,AAPL260320C00250000,2026-03-20,C,250.0,27.3,27.95,0.253,0.784,0.0087,-0.0492,0.393,0.4504,98.0,14281.0,27.52,2025-12-22T15:40:17,270.9700012207031
2025-12-22,AAPL260320P00250000,2026-03-20,P,250.0,4.4,4.55,0.2527,-0.2208,0.0089,-0.0563,0.3967,-0.1349,1519.0,25000.0,4.46,2025-12-22T15:58:47,270.9700012207031
2025-12-22,AAPL260320C00255000,2026-03-20,C,255.0,23.65,24.4,0.2455,0.7395,0.0099,-0.0546,0.4343,0.4304,24.0,199.0,23.95,2025-12-22T14:58:59,270.9700012207031
2025-12-22,AAPL260320P00255000,2026-03-20,P,255.0,5.45,5.7,0.2469,-0.2666,0.0102,-0.0608,0.4386,-0.1612,907.0,659.0,5.65,2025-12-22T15:54:38,270.9700012207031
2025-12-22,AAPL260320C00260000,2026-03-20,C,260.0,20.05,20.3,0.2396,0.6885,0.0111,-0.0592,0.4718,0.4055,386.0,10483.0,20.2,2025-12-22T15:59:58,270.9700012207031
2025-12-22,AAPL260320P00260000,2026-03-20,P,260.0,6.9,7.1,0.24,-0.3194,0.0114,-0.0645,0.4747,-0.1886,667.0,13035.0,6.95,2025-12-22T15:57:41,270.9700012207031
2025-12-22,AAPL260320C00265000,2026-03-20,C,265.0,16.65,17.0,0.2337,0.6314,0.0121,-0.0626,0.5023,0.3757,12.0,158.0,16.93,2025-12-22T15:56:30,270.9700012207031
2025-12-22,AAPL260320P00265000,2026-03-20,P,265.0,8.55,8.75,0.234,-0.3784,0.0125,-0.067,0.5039,-0.2186,803.0,1524.0,8.85,2025-12-22T15:41:31,270.9700012207031
2025-12-22,AAPL260320C00270000,2026-03-20,C,270.0,13.7,13.95,0.2284,0.5695,0.0129,-0.0646,0.5227,0.342,1303.0,12469.0,13.86,2025-12-22T15:57:11,270.9700012207031
2025-12-22,AAPL260320P00270000,2026-03-20,P,270.0,10.45,10.75,0.2286,-0.443,0.0134,-0.0681,0.5223,-0.2489,656.0,5093.0,10.6,2025-12-22T15:57:00,270.9700012207031
2025-12-22,AAPL260320C00275000,2026-03-20,C,275.0,11.05,11.25,0.2234,0.5041,0.0134,-0.0648,0.5305,0.3052,982.0,2654.0,11.2,2025-12-22T15:58:35,270.9700012207031
2025-12-22,AAPL260320P00275000,2026-03-20,P,275.0,12.85,13.15,0.2234,-0.5114,0.014,-0.0676,0.5268,-0.2754,210.0,294.0,13.13,2025-12-22T15:41:06,270.9700012207031
2025-12-22,AAPL260320C00280000,2026-03-20,C,280.0,8.8,8.9,0.2188,0.4375,0.0135,-0.0632,0.5243,0.2667,1231.0,48209.0,8.85,2025-12-22T15:59:25,270.9700012207031
2025-12-22,AAPL260320P00280000,2026-03-20,P,280.0,15.5,15.7,0.2188,-0.5827,0.0143,-0.0654,0.5148,-0.2975,29.0,4101.0,15.62,2025-12-22T14:59:14,270.9700012207031
2025-12-22,AAPL260320C00285000,2026-03-20,C,285.0,6.75,7.05,0.2159,0.3712,0.0131,-0.06,0.5037,0.2276,205.0,743.0,6.85,2025-12-22T15:39:03,270.9700012207031
2025-12-22,AAPL260320P00285000,2026-03-20,P,285.0,18.55,18.85,0.2147,-0.6533,0.0141,-0.0617,0.4858,-0.3106,68.0,9.0,18.8,2025-12-22T15:50:00,270.9700012207031
2025-12-22,AAPL260320C00290000,2026-03-20,C,290.0,5.1,5.3,0.2126,0.3086,0.0124,-0.0553,0.4704,0.1901,783.0,12300.0,5.2,2025-12-22T15:55:00,270.9700012207031
2025-12-22,AAPL260320P00290000,2026-03-20,P,290.0,22.0,22.5,0.2114,-0.722,0.0137,-0.0568,0.4404,-0.3112,306.0,550.0,22.32,2025-12-22T13:50:58,270.9700012207031
2025-12-22,AAPL260320C00295000,2026-03-20,C,295.0,3.9,4.0,0.2106,0.2512,0.0113,-0.0497,0.4273,0.1554,191.0,5423.0,3.95,2025-12-22T15:38:16,270.9700012207031
2025-12-22,AAPL260320P00295000,2026-03-20,P,295.0,25.8,27.15,0.2077,-0.7865,0.0129,-0.0513,0.3809,-0.2957,12.0,73.0,24.82,2025-12-22T11:30:38,270.9700012207031
2025-12-22,AAPL260320C00300000,2026-03-20,C,300.0,2.9,2.96,0.2092,0.2013,0.01,-0.0436,0.3787,0.1248,2271.0,24594.0,2.95,2025-12-22T15:59:51,270.9700012207031
2025-12-22,AAPL260320P00300000,2026-03-20,P,300.0,29.8,30.3,0.2074,-0.8454,0.012,-0.0451,0.3101,-0.264,706.0,851.0,30.18,2025-12-22T14:17:51,270.9700012207031
2025-12-22,AAPL260320C00305000,2026-03-20,C,305.0,2.09,2.19,0.2088,0.1587,0.0087,-0.0374,0.3279,0.0986,351.0,1956.0,2.17,2025-12-22T15:56:04,270.9700012207031
2025-12-22,AAPL260320P00305000,2026-03-20,P,305.0,34.25,34.75,0.2069,-0.8977,0.0108,-0.04,0.2313,-0.2106,42.0,60.0,33.06,2025-12-22T11:30:25,270.9700012207031
2025-12-22,AAPL260320C00310000,2026-03-20,C,310.0,1.54,1.66,0.2089,0.1237,0.0073,-0.0316,0.2785,0.077,142.0,8566.0,1.62,2025-12-22T15:48:25,270.9700012207031
2025-12-22,AAPL260320C00315000,2026-03-20,C,315.0,1.1,1.19,0.2097,0.0957,0.006,-0.0263,0.2329,0.0595,215.0,199.0,1.21,2025-12-22T15:35:59,270.9700012207031
2025-12-22,AAPL260320C00320000,2026-03-20,C,320.0,0.85,0.88,0.2112,0.0738,0.005,-0.0217,0.193,0.0459,155.0,10178.0,0.87,2025-12-22T15:57:37,270.9700012207031
2025-12-22,AAPL260320C00325000,2026-03-20,C,325.0,0.57,0.7,0.2129,0.0567,0.004,-0.0178,0.1584,0.0352,2.0,363.0,0.68,2025-12-22T14:12:17,270.9700012207031
2025-12-22,AAPL260320C00330000,2026-03-20,C,330.0,0.44,0.49,0.2154,0.0437,0.0032,-0.0146,0.1296,0.0272,147.0,3003.0,0.5,2025-12-22T15:48:16,270.9700012207031
2025-12-22,AAPL260320C00335000,2026-03-20,C,335.0,0.33,0.37,0.2184,0.0339,0.0026,-0.012,0.1058,0.021,45.0,15.0,0.39,2025-12-22T12:36:00,270.9700012207031
2025-12-22,AAPL260320C00340000,2026-03-20,C,340.0,0.23,0.29,0.2215,0.0264,0.0021,-0.0098,0.0867,0.0163,19.0,1763.0,0.29,2025-12-22T15:25:20,270.9700012207031
2025-12-22,AAPL260320C00350000,2026-03-20,C,350.0,0.15,0.17,0.2272,0.0166,0.0014,-0.0068,0.0592,0.0102,71.0,2908.0,0.17,2025-12-22T15:58:28,270.9700012207031
2025-12-22,AAPL260320C00360000,2026-03-20,C,360.0,0.09,0.12,0.2361,0.0108,0.0009,-0.0048,0.0411,0.0066,15.0,1805.0,0.12,2025-12-22T09:38:30,270.9700012207031
2025-12-22,AAPL260320C00370000,2026-03-20,C,370.0,0.07,0.08,0.2464,0.0074,0.0006,-0.0036,0.0296,0.0045,57.0,13446.0,0.07,2025-12-22T13:23:02,270.9700012207031
2025-12-22,AAPL260320C00380000,2026-03-20,C,380.0,0.02,0.06,0.2512,0.0053,0.0004,-0.0028,0.0222,0.0032,10.0,1467.0,0.06,2025-12-22T11:09:09,270.9700012207031
2025-12-22,AAPL260320C00400000,2026-03-20,C,400.0,0.02,0.08,0.2746,0.0031,0.0002,-0.0018,0.0136,0.0019,132.0,1014.0,0.02,2025-12-22T11:32:27,270.9700012207031
2025-12-22,AAPL260417P00155000,2026-04-17,P,155.0,0.11,0.23,0.4324,-0.0072,0.0003,-0.0054,0.0315,-0.0063,1.0,72.0,0.16,2025-12-22T11:40:06,270.9700012207031
2025-12-22,AAPL260417C00170000,2026-04-17,C,170.0,101.35,105.05,0.3457,0.9884,0.0005,0.0,0.0503,0.5264,1.0,565.0,104.84,2025-12-22T10:21:11,270.9700012207031
2025-12-22,AAPL260417P00170000,2026-04-17,P,170.0,0.22,0.33,0.3958,-0.0124,0.0005,-0.0081,0.0506,-0.0108,20.0,133.0,0.28,2025-12-22T11:50:24,270.9700012207031
2025-12-22,AAPL260417P00175000,2026-04-17,P,175.0,0.27,0.38,0.3847,-0.0149,0.0006,-0.0092,0.0592,-0.0129,15.0,182.0,0.32,2025-12-22T12:14:34,270.9700012207031
2025-12-22,AAPL260417C00180000,2026-04-17,C,180.0,92.05,94.7,0.3226,0.9829,0.0008,0.0,0.0689,0.553,77.0,32.0,95.06,2025-12-22T11:12:57,270.9700012207031
2025-12-22,AAPL260417P00180000,2026-04-17,P,180.0,0.33,0.44,0.3738,-0.0179,0.0008,-0.0105,0.0696,-0.0155,10.0,446.0,0.37,2025-12-22T15:56:48,270.9700012207031
2025-12-22,AAPL260417P00185000,2026-04-17,P,185.0,0.4,0.52,0.3626,-0.0216,0.0009,-0.0119,0.081,-0.0186,1.0,359.0,0.46,2025-12-22T14:57:00,270.9700012207031
2025-12-22,AAPL260417P00190000,2026-04-17,P,190.0,0.54,0.59,0.3521,-0.0259,0.0011,-0.0135,0.0948,-0.0223,13.0,1126.0,0.59,2025-12-22T10:11:48,270.9700012207031
2025-12-22,AAPL260417P00195000,2026-04-17,P,195.0,0.64,0.71,0.3421,-0.0314,0.0014,-0.0155,0.1108,-0.027,5.0,818.0,0.67,2025-12-22T11:20:44,270.9700012207031
2025-12-22,AAPL260417P00200000,2026-04-17,P,200.0,0.77,0.83,0.3326,-0.038,0.0016,-0.0176,0.1294,-0.0325,702.0,4905.0,0.82,2025-12-22T15:58:38,270.9700012207031
2025-12-22,AAPL260417P00205000,2026-04-17,P,205.0,0.94,1.02,0.3229,-0.046,0.002,-0.02,0.1508,-0.0393,32.0,824.0,1.0,2025-12-22T15:54:38,270.9700012207031
2025-12-22,AAPL260417C00210000,2026-04-17,C,210.0,64.2,65.15,0.305,0.9457,0.0023,-0.0104,0.1738,0.6133,9.0,944.0,64.72,2025-12-22T15:02:52,270.9700012207031
2025-12-22,AAPL260417P00210000,2026-04-17,P,210.0,1.17,1.21,0.3138,-0.0558,0.0024,-0.0227,0.1757,-0.0474,10.0,1221.0,1.21,2025-12-22T13:05:08,270.9700012207031
2025-12-22,AAPL260417P00215000,2026-04-17,P,215.0,1.4,1.49,0.3051,-0.0676,0.0028,-0.0257,0.2033,-0.0573,32.0,3845.0,1.44,2025-12-22T15:56:55,270.9700012207031
2025-12-22,AAPL260417C00220000,2026-04-17,C,220.0,54.85,55.75,0.2947,0.9202,0.0033,-0.0183,0.2322,0.6212,4.0,3557.0,56.8,2025-12-22T11:02:58,270.9700012207031
2025-12-22,AAPL260417P00220000,2026-04-17,P,220.0,1.71,1.79,0.2965,-0.0817,0.0034,-0.029,0.2352,-0.0689,233.0,1705.0,1.77,2025-12-22T11:24:58,270.9700012207031
2025-12-22,AAPL260417C00225000,2026-04-17,C,225.0,50.3,51.15,0.286,0.9037,0.0039,-0.0227,0.2667,0.6214,13.0,922.0,50.98,2025-12-22T15:16:08,270.9700012207031
2025-12-22,AAPL260417P00225000,2026-04-17,P,225.0,2.13,2.19,0.2885,-0.0987,0.004,-0.0325,0.269,-0.0828,57.0,6813.0,2.24,2025-12-22T15:42:44,270.9700012207031
2025-12-22,AAPL260417C00230000,2026-04-17,C,230.0,46.2,46.7,0.2792,0.884,0.0046,-0.0272,0.3039,0.6188,16.0,949.0,46.45,2025-12-22T14:33:56,270.9700012207031
2025-12-22,AAPL260417P00230000,2026-04-17,P,230.0,2.55,2.68,0.2801,-0.1188,0.0047,-0.0362,0.3081,-0.0988,119.0,2022.0,2.62,2025-12-22T15:59:58,270.9700012207031
2025-12-22,AAPL260417C00235000,2026-04-17,C,235.0,41.8,42.3,0.2717,0.8608,0.0053,-0.0319,0.344,0.6125,135.0,836.0,41.8,2025-12-22T15:34:56,270.9700012207031
2025-12-22,AAPL260417P00235000,2026-04-17,P,235.0,3.15,3.25,0.2731,-0.1428,0.0054,-0.0402,0.3479,-0.118,15.0,3495.0,3.3,2025-12-22T15:29:44,270.9700012207031
2025-12-22,AAPL260417C00240000,2026-04-17,C,240.0,37.4,38.0,0.2641,0.8336,0.0061,-0.0365,0.3861,0.6026,42.0,3115.0,37.8,2025-12-22T15:32:34,270.9700012207031
2025-12-22,AAPL260417P00240000,2026-04-17,P,240.0,3.85,4.0,0.2658,-0.1709,0.0063,-0.0442,0.3903,-0.14,111.0,4873.0,3.9,2025-12-22T15:58:35,270.9700012207031
2025-12-22,AAPL260417C00245000,2026-04-17,C,245.0,33.5,33.95,0.2592,0.8018,0.007,-0.0412,0.4293,0.5882,77.0,3433.0,34.03,2025-12-22T13:09:56,270.9700012207031
2025-12-22,AAPL260417P00245000,2026-04-17,P,245.0,4.7,4.85,0.2592,-0.2032,0.0072,-0.048,0.4348,-0.1645,279.0,3867.0,4.75,2025-12-22T15:59:43,270.9700012207031
2025-12-22,AAPL260417C00250000,2026-04-17,C,250.0,29.4,29.9,0.2514,0.7658,0.0079,-0.0455,0.472,0.5694,66.0,1737.0,29.71,2025-12-22T14:18:01,270.9700012207031
2025-12-22,AAPL260417P00250000,2026-04-17,P,250.0,5.7,5.85,0.2523,-0.2406,0.0082,-0.0517,0.4764,-0.1919,155.0,3642.0,5.8,2025-12-22T15:54:40,270.9700012207031
2025-12-22,AAPL260417C00255000,2026-04-17,C,255.0,25.85,26.1,0.2458,0.725,0.0088,-0.0494,0.5122,0.546,10.0,1156.0,26.1,2025-12-22T13:23:55,270.9700012207031
2025-12-22,AAPL260417P00255000,2026-04-17,P,255.0,6.95,7.1,0.2468,-0.2827,0.0092,-0.0549,0.5159,-0.2216,91.0,1728.0,7.15,2025-12-22T15:35:17,270.9700012207031
2025-12-22,AAPL260417C00260000,2026-04-17,C,260.0,22.35,22.55,0.2404,0.6799,0.0097,-0.0526,0.5478,0.5183,14.0,5515.0,22.63,2025-12-22T15:07:13,270.9700012207031
2025-12-22,AAPL260417P00260000,2026-04-17,P,260.0,8.4,8.55,0.2411,-0.3301,0.0101,-0.0576,0.5522,-0.2548,25.0,2087.0,8.65,2025-12-22T15:49:05,270.9700012207031
2025-12-22,AAPL260417C00265000,2026-04-17,C,265.0,19.1,19.3,0.2352,0.6301,0.0105,-0.055,0.5775,0.4853,20.0,1939.0,19.15,2025-12-22T15:55:00,270.9700012207031
2025-12-22,AAPL260417P00265000,2026-04-17,P,265.0,10.1,10.25,0.2355,-0.3827,0.011,-0.0596,0.5796,-0.2875,48.0,1810.0,10.3,2025-12-22T14:14:50,270.9700012207031
2025-12-22,AAPL260417C00270000,2026-04-17,C,270.0,16.1,16.3,0.2307,0.5764,0.0111,-0.0566,0.5984,0.448,340.0,3464.0,16.25,2025-12-22T15:57:55,270.9700012207031
2025-12-22,AAPL260417P00270000,2026-04-17,P,270.0,12.1,12.25,0.2307,-0.4391,0.0117,-0.0605,0.5975,-0.3198,38.0,1562.0,12.2,2025-12-22T15:55:14,270.9700012207031
2025-12-22,AAPL260417C00275000,2026-04-17,C,275.0,13.4,13.55,0.2264,0.5204,0.0115,-0.0569,0.6085,0.4081,689.0,3394.0,13.6,2025-12-22T15:54:17,270.9700012207031
2025-12-22,AAPL260417P00275000,2026-04-17,P,275.0,14.45,14.6,0.2263,-0.4987,0.0122,-0.0603,0.6034,-0.3491,92.0,1943.0,14.4,2025-12-22T15:54:40,270.9700012207031
