,spread,beta,z_score,short,long,exit,close_1,close_2
2008-01-02,0.20178534860159658,0.11222491518087604,0.11968516817280506,False,False,False,57.95460510253906,34.77733612060547
2008-01-03,0.1999041063317577,0.10878663481572651,0.1168145725339268,False,False,False,58.48265075683594,34.82426071166992
2008-01-04,-1.036021639175118,0.10404609221253355,-0.32935089887609637,False,False,False,57.85855484008789,33.49697494506836
2008-01-07,-0.5937048999013683,0.09906191899391606,-0.17061016479770952,False,False,False,58.01459503173828,33.93269348144531
2008-01-08,-2.608075385857525,0.09287904256836585,-0.8944058094851223,False,False,False,56.604434967041016,31.74738311767578
2008-01-09,-2.1077756693704544,0.0869205540514423,-0.7116319606504702,False,False,False,56.796451568603516,32.236751556396484
2008-01-10,-1.729483650763818,0.08135285033283786,-0.5740721405899273,False,False,False,55.236289978027344,32.46465301513672
2008-01-11,-2.294491409805886,0.07649686640170991,-0.7739713325523945,False,False,False,54.23416519165039,31.807741165161133
2008-01-14,-1.8257247834369963,0.07175410747907389,-0.6023663230975368,False,False,False,56.328399658203125,32.417728424072266
2008-01-15,-2.0422686082690404,0.0670163480221373,-0.6767907203208295,False,False,False,54.540199279785156,32.06244659423828
2008-01-16,-1.1783550321387253,0.06255659901634132,-0.3650400338694969,False,False,False,53.34605407714844,32.846744537353516
2008-01-17,-2.1197943503521586,0.05816723874000934,-0.6995905652662525,False,False,False,50.78975296020508,31.754085540771484
2008-01-18,-1.3495720116173544,0.05407888339328798,-0.42103932301061076,False,False,False,51.095794677734375,32.551795959472656
2008-01-22,-2.0994548046851946,0.04932199272262376,-0.6867772063335095,False,False,False,50.483734130859375,31.780887603759766
2008-01-23,0.22148852884969727,0.04435510153623354,0.14370492799906393,False,False,False,52.06190872192383,34.194129943847656
2008-01-24,-0.6898308357126481,0.04007953969777083,-0.18152240289044824,False,False,False,53.27404022216797,33.34279251098633
2008-01-25,-0.7901003932612127,0.034916180147962696,-0.21694348687609052,False,False,False,53.652076721191406,33.26234436035156
2008-01-28,-0.3735792068027024,0.029710252220524994,-0.06777140891689179,False,False,False,54.75621032714844,33.718196868896484
2008-01-29,-0.03758475028448771,0.024798862172265144,0.052365795116087625,False,False,False,54.85822677612305,34.06006622314453
2008-01-30,2.0774740328493024,0.020726825028674505,0.8062569015300021,False,False,False,53.74208068847656,36.164947509765625
2008-01-31,3.1291242794426495,0.022809449642840034,1.1975712083464911,False,False,False,53.80811309814453,37.23077392578125
2008-02-01,3.5606021668045855,0.025378083157340525,1.3652885345492927,False,False,False,55.41026306152344,37.72013473510742
2008-02-04,2.611818059164925,0.027414283956900206,1.0343797038087075,False,False,False,54.768218994140625,36.76824188232422
2008-02-05,2.5577976718679807,0.0287236684765663,1.0256922635086085,False,False,False,53.88609313964844,36.70121383666992
2008-02-06,2.1466354551182363,0.029743927893271488,0.8846917864371546,False,False,False,53.652076721191406,36.292301177978516
2008-02-07,3.1166090369104467,0.0314963156447832,1.2569755479572713,False,False,False,53.544090270996094,37.27100372314453
2008-02-08,2.0776015329634205,0.0327694794801707,0.8802282460769694,False,False,False,53.514060974121094,36.23866271972656
2008-02-11,2.2898899863958917,0.03394953442501798,0.9692180887913062,False,False,False,54.468162536621094,36.49341583251953
2008-02-12,2.3899611016109006,0.03511436989587398,1.014806802694208,False,False,False,55.08024597167969,36.627479553222656
2008-02-13,2.607378801899266,0.03656939222424983,1.1053742492064378,False,False,False,55.338287353515625,36.86880111694336
2008-02-14,1.9621340409131847,0.03838149030250389,0.8712210768479446,False,False,False,54.954246520996094,36.21857452392578
2008-02-15,1.815186939155005,0.03986305207334144,0.8248307784283179,False,False,False,55.05624771118164,36.08451461791992
2008-02-19,1.818914810994194,0.0415937378494544,0.8365761603627593,False,False,False,55.710323333740234,36.124725341796875
2008-02-20,2.0228394560386675,0.04435075486135871,0.9298887259755025,False,False,False,56.89243698120117,36.39286422729492
2008-02-21,0.983495568900139,0.04649853438746382,0.5336133389807481,False,False,False,55.45829391479492,35.293495178222656
2008-02-22,0.8227485737915572,0.04862461697861774,0.48129251234155546,False,False,False,56.07035827636719,35.16612243652344
2008-02-25,1.1114058387359123,0.05086853066340313,0.6087097898322167,False,False,False,57.642539978027344,35.541534423828125
2008-02-26,1.4418905186443354,0.052467348934540234,0.7500648347938084,False,False,False,57.378517150878906,35.869998931884766
2008-02-27,1.6509415991933523,0.05406898868388142,0.8411836062011241,False,False,False,57.474510192871094,36.097896575927734
2008-02-28,1.100265808857003,0.054630793306338604,0.6210799504635253,False,False,False,56.37040328979492,35.49459457397461
2008-02-29,-0.27417147653049767,0.054501061352208675,0.0633087599322071,False,False,False,54.804237365722656,34.033260345458984
2008-03-03,0.10680985523293174,0.053742393853405075,0.22432777268316156,False,False,False,55.55430603027344,34.45557403564453
2008-03-04,0.33140175122253623,0.05300493565108301,0.3210474786753525,False,False,False,54.32415771484375,34.616451263427734
2008-03-05,1.1969950570879746,0.05306715085929396,0.6826717359004946,False,False,False,55.39829635620117,35.54548263549805
2008-03-06,0.7438653335931846,0.053086999753447134,0.4996608005796077,False,False,False,54.73221969604492,35.06077194213867
2008-03-07,0.7930162954006548,0.053266745173453534,0.5255175389187652,False,False,False,52.61396408081055,35.00018310546875
2008-03-10,-0.5486800211530323,0.05161765122945314,-0.031122520314414762,False,False,False,50.7597541809082,33.56623840332031
2008-03-11,1.1958211927402758,0.0498631721287621,0.6971916955640151,False,False,False,53.562068939208984,35.46470260620117
