,spread,beta,z_score,short,long,exit,close_1,close_2
2008-01-02,1.0899298415093277,1.2394749312397513,1.0665667256278895,False,False,False,5.855755805969238,25.340911865234375
2008-01-03,1.1675236737369161,1.2528595483824472,1.1196062122824808,False,False,False,5.858462333679199,25.448837280273438
2008-01-04,1.0003010688865075,1.2627896657938051,0.9983282613247308,False,False,False,5.411256313323975,24.736543655395508
2008-01-07,1.2406819073589617,1.2733318676610117,1.164349103736317,False,False,False,5.33882474899292,24.902021408081055
2008-01-08,0.6425291726605451,1.2813212797109634,0.7407791161141857,False,False,False,5.146779537200928,24.06739044189453
2008-01-09,1.0274245336558963,1.2900811578471947,1.0071706531896978,False,False,False,5.391721725463867,24.77970314025879
2008-01-10,0.9903126703093932,1.2967454496703104,0.9735911723101784,False,False,False,5.350245952606201,24.700559616088867
2008-01-11,0.8866590487568722,1.3053197453423975,0.895716432309114,False,False,False,5.190056800842285,24.398365020751953
2008-01-14,0.9797541356128114,1.3166736796645653,0.9576868015153981,False,False,False,5.373088836669922,24.74372673034668
2008-01-15,1.0754959864109708,1.3265347594124868,1.01935289416432,False,False,False,5.080359935760498,24.463125228881836
2008-01-16,0.8918094423404135,1.3353957308680844,0.8867875716341302,False,False,False,4.797851085662842,23.909103393554688
2008-01-17,0.750557884134043,1.345803180712329,0.7878981825140551,False,False,False,4.835418224334717,23.82276725769043
2008-01-18,0.6552355969721333,1.356679910792257,0.722187474719707,False,False,False,4.849542617797852,23.75081443786621
2008-01-22,0.13338287926265835,1.365433291185764,0.3586942271296202,False,False,False,4.6776323318481445,22.995330810546875
2008-01-23,0.7941361819363024,1.3750625533966816,0.8237234833037473,False,False,False,4.179633617401123,22.9737491607666
2008-01-24,1.8871658273869194,1.385686475349084,1.584804720426333,False,False,False,4.075346946716309,23.923494338989258
2008-01-25,1.8966283141782618,1.3932404325084078,1.581890225595805,False,False,False,3.907343864440918,23.7004451751709
2008-01-28,1.7394411638327654,1.4018496949465016,1.4659618815699393,False,False,False,3.907343864440918,23.542160034179688
2008-01-29,1.589745471908543,1.4104243825388425,1.3562267662555594,False,False,False,3.9533257484436035,23.45582389831543
2008-01-30,1.2770254363503994,1.419278185905228,1.1363091010506046,False,False,False,3.9725630283355713,23.168018341064453
2008-01-31,1.4310205659546646,1.4301186340887173,1.2404072291560055,False,False,False,4.0681352615356445,23.45582389831543
2008-02-01,-0.039055866265353956,1.4402703287573992,0.22555602690783927,False,False,False,4.019748210906982,21.908885955810547
2008-02-04,-0.12756361267726035,1.4492430225454591,0.16657146151121166,False,False,False,3.956634998321533,21.721820831298828
2008-02-05,-0.8241924444478848,1.456886538387509,-0.31378785568241047,False,False,False,3.887810468673706,20.915977478027344
2008-02-06,-0.8862575174127052,1.465042961965997,-0.35371071768951295,False,False,False,3.666611671447754,20.52024269104004
2008-02-07,-1.128931839611809,1.4725480742799046,-0.5192179684487911,False,False,False,3.6437697410583496,20.232440948486328
2008-02-08,-0.9903252508059062,1.479094254952051,-0.4206571776261011,False,False,False,3.7711997032165527,20.54902458190918
2008-02-11,-1.408268058486101,1.4855749257234963,-0.706114551358677,False,False,False,3.890514612197876,20.297191619873047
2008-02-12,-1.1001032139992262,1.4918836410339649,-0.48976440543513183,False,False,False,3.75256609916687,20.390731811523438
2008-02-13,-0.8490902530404298,1.4984094878950074,-0.3135944657350062,False,False,False,3.889011859893799,20.836820602416992
2008-02-14,-1.081278026438632,1.5070158924728387,-0.4711285224222403,False,False,False,3.8307058811187744,20.50585174560547
2008-02-15,-0.9982424423989755,1.516442392522188,-0.4103561942447679,False,False,False,3.745652198791504,20.44829559326172
2008-02-19,-0.9775670321464425,1.523367222705481,-0.39398401324397614,False,False,False,3.6720199584960938,20.347169876098633
2008-02-20,-1.006448960939256,1.5303253175075442,-0.41210562930882483,False,False,False,3.721309185028076,20.383283615112305
2008-02-21,-0.9762429174063953,1.5386278667350775,-0.3897603769321353,False,False,False,3.6527860164642334,20.296607971191406
2008-02-22,-1.169474946645142,1.547850682612856,-0.5214428110005453,False,False,False,3.59027361869812,19.993244171142578
2008-02-25,-1.0556943463348283,1.5551203144681678,-0.44184771756367713,False,False,False,3.5986897945404053,20.108814239501953
2008-02-26,-0.6275829696067916,1.5626690212921361,-0.1455418771328873,False,False,False,3.580956220626831,20.49885368347168
2008-02-27,-0.8864005186558792,1.5668374778560477,-0.3240818525880558,False,False,False,3.695462226867676,20.41217613220215
2008-02-28,-1.4428814583881042,1.5720710298645701,-0.7059862592838371,False,False,False,3.9043402671813965,20.173812866210938
2008-02-29,-1.7285431635311497,1.5775689572456006,-0.9002788470980075,False,False,False,3.7573752403259277,19.646543502807617
2008-03-03,-1.7137391919444198,1.583017011569827,-0.8869767765106328,False,False,False,3.658496379852295,19.494861602783203
2008-03-04,-1.4106275424922146,1.5861335698354202,-0.6775159202120832,False,False,False,3.7453532218933105,19.928237915039062
2008-03-05,-1.015378939028615,1.5894123697266536,-0.4062279986143699,False,False,False,3.741443634033203,20.31105613708496
2008-03-06,-1.23550309296823,1.5929103454057345,-0.5586018698159777,False,False,False,3.634453535079956,19.913793563842773
2008-03-07,-1.077427679789043,1.5944625819303817,-0.45157372709016513,False,False,False,3.6741251945495605,20.130483627319336
2008-03-10,-0.8212937256042174,1.595680945278125,-0.2773535308965997,False,False,False,3.597184658050537,20.260494232177734
2008-03-11,-0.2995223555345028,1.595422837593223,0.07930035282936712,False,False,False,3.8274011611938477,21.148929595947266
2008-03-12,-0.7060689827161291,1.5927956991638934,-0.20642075369624455,False,False,False,3.7877283096313477,20.679431915283203
2008-03-13,-0.8020368205189712,1.5930148438125005,-0.2762335079378356,False,False,False,3.8451340198516846,20.672204971313477
2008-03-14,-1.2108338136309449,1.593666446607989,-0.5627668221929519,False,False,False,3.8051602840423584,20.195486068725586
2008-03-17,-0.9676138724117891,1.5941819263803525,-0.396155448297164,False,False,False,3.8087668418884277,20.441070556640625
2008-03-18,-0.44793015802287783,1.5954309998119203,-0.037082160748262954,False,False,False,3.9917964935302734,21.25004005432129
2008-03-19,-0.8702253252186267,1.5974596782145167,-0.3343598487342713,False,False,False,3.897128105163574,20.672204971313477
2008-03-20,-0.6333907358677742,1.6013556142046168,-0.17129695082886648,False,False,False,4.005321502685547,21.076688766479492
2008-03-24,-0.9368941797673713,1.603524849029921,-0.38606177884873394,False,False,False,4.193461894989014,21.069467544555664
2008-03-25,-1.0237295659349464,1.6045041420094086,-0.44946910876012397,False,False,False,4.237040042877197,21.047794342041016
2008-03-26,-1.6320897137160628,1.604576840065437,-0.8776257506807267,False,False,False,4.359660625457764,20.62886619567871
2008-03-27,-1.7619670878052602,1.6036554709747362,-0.9712050691196883,False,False,False,4.215099334716797,20.260494232177734
2008-03-28,-1.9883427012269976,1.6022752486768828,-1.129750685257809,False,False,False,4.29804801940918,20.159372329711914
2008-03-31,-1.66577010752901,1.6013892053650491,-0.9041734181754447,False,False,False,4.31277322769165,20.49885368347168
2008-04-01,-1.1417874446823433,1.600690000439005,-0.5377203731807475,False,False,False,4.4940009117126465,21.30782699584961
2008-04-02,-1.2838387180905926,1.5992927931240684,-0.6400483971361183,False,False,False,4.4326910972595215,21.06224822998047
2008-04-03,-1.5901469455996846,1.5969507794142515,-0.8571839709758552,False,False,False,4.556515693664551,20.946678161621094
2008-04-04,-1.5373015324931885,1.5979457950136133,-0.8190480760315856,False,False,False,4.6006951332092285,21.06224822998047
