,spread,beta,z_score,short,long,exit,close_1,close_2
2020-01-02,-7.226767019135835,0.15496488196393374,-1.806147474126056,False,False,False,321.8687744140625,67.47356414794922
2020-01-03,-5.362402011643155,0.15215807237654327,-1.3966686685447638,False,False,False,318.36773681640625,68.66071319580078
2020-01-06,-4.514649678814251,0.14885177582323364,-1.204263719901954,False,False,False,320.6557312011719,69.70475006103516
2020-01-07,-5.071473704072972,0.14534950478523972,-1.313515696664338,False,False,False,322.4703674316406,69.25007629394531
2020-01-08,-4.969465929228946,0.14203001371052076,-1.2808238568810666,False,False,False,322.9831848144531,69.26692199707031
2020-01-09,-4.925412499741867,0.13828284010335531,-1.2609389883947442,False,False,False,325.0640869140625,69.42689514160156
2020-01-10,-4.372063528548679,0.13514702055855343,-1.1331492543160466,False,False,False,324.1961975097656,69.713134765625
2020-01-13,-3.5990723155134248,0.13222111856461655,-0.9603223281447449,False,False,False,327.4407653808594,70.78243255615234
2020-01-14,-3.585894260925656,0.1292124374840654,-0.9500040716705527,False,False,False,328.21002197265625,70.7487564086914
2020-01-15,-2.987503017303794,0.1266937426701012,-0.8153131680908203,False,False,False,330.57696533203125,71.52332305908203
2020-01-16,-1.733061363073901,0.12470586452000912,-0.5412465203378539,False,False,False,332.0957946777344,72.8704605102539
2020-01-17,-2.053280915885807,0.12249176636465656,-0.6045298372805938,False,False,False,334.5119934082031,72.73573303222656
2020-01-21,-0.5650454178541793,0.12096131616620293,-0.28131711250777885,False,False,False,332.6086120605469,73.92288208007812
2020-01-22,-2.2965114089314085,0.11875429481608482,-0.6478014428539894,False,False,False,335.3600769042969,72.4073715209961
2020-01-23,-0.649513159941435,0.11743642739401153,-0.28961820511366143,False,False,False,330.7545166015625,73.45137786865234
2020-01-24,-0.6445984908963283,0.11615494082843104,-0.2841158673940721,False,False,False,329.07794189453125,73.20723724365234
2020-01-27,-0.3629356744350076,0.11512232711432838,-0.21887592293194547,False,False,False,326.3954162597656,73.13986206054688
2020-01-28,-0.6845491253748008,0.11415219140517066,-0.28286216533214975,False,False,False,328.66375732421875,73.03883361816406
2020-01-29,-0.900849463521439,0.11326065752475913,-0.3238758849408552,False,False,False,329.2850341796875,72.85360717773438
2020-01-30,-0.26910792591579025,0.11257377184972686,-0.18204863997460854,False,False,False,315.4485168457031,71.90220642089844
2020-01-31,0.06403846164984373,0.11215911364946153,-0.10489365209236647,False,False,False,308.8705139160156,71.48963928222656
2020-02-03,-0.861219136399086,0.11125586726176868,-0.30240020577831056,False,False,False,313.949462890625,71.11076354980469
2020-02-04,-1.2522296320304065,0.11038587562277694,-0.38280761265425556,False,False,False,321.4644775390625,71.52332305908203
2020-02-05,-2.6867846870062806,0.10896963918905171,-0.6917392276090375,False,False,False,327.9043884277344,70.7319107055664
2020-02-06,-2.0184528159422825,0.1075738466334464,-0.5398834529918815,False,False,False,327.42108154296875,71.28759002685547
2020-02-07,-1.8165938413259823,0.1064703664259419,-0.4899605080682258,False,False,False,321.7109069824219,70.83293151855469
2020-02-10,-1.7414214009294682,0.10529502683039106,-0.46796490627531473,False,False,False,329.33441162109375,71.66647338867188
2020-02-11,-2.2551018013001993,0.10389614207094494,-0.5758090644875032,False,False,False,333.1213684082031,71.48125457763672
2020-02-12,-1.0698402187604898,0.10268105773286125,-0.30980214766417813,False,False,False,329.9556579589844,72.28950500488281
2020-02-13,0.3889647751168894,0.10219511678416672,0.016818242163680348,False,False,False,330.96160888671875,73.83868408203125
2020-02-14,1.3828392042717894,0.10207492321325443,0.24060063092725506,False,False,False,334.5119934082031,75.20263671875
2020-02-18,1.9860916451723938,0.10207707744291843,0.37503158701188327,False,False,False,332.717041015625,75.64044952392578
2020-02-19,0.01088242583367105,0.10118493146256442,-0.06205199161889906,False,False,False,335.05438232421875,73.87236022949219
2020-02-20,0.6376274333644432,0.10024127121046864,0.0775385362695395,False,False,False,331.4250793457031,74.1081314086914
2020-02-21,0.7394385402086243,0.09919348413980124,0.10024834941498247,False,False,False,330.32049560546875,74.07408142089844
2020-02-24,1.4868816805682883,0.09847028027179934,0.266346337198684,False,False,False,318.693115234375,73.66593933105469
2020-02-25,-0.3055815063241738,0.09709085787785046,-0.1320403990774239,False,False,False,305.3596496582031,70.55364227294922
2020-02-26,-2.156323673507501,0.09547167051909075,-0.5413660790270894,False,False,False,304.8961486816406,68.6403579711914
2020-02-27,-5.38170435062446,0.09395160206236516,-1.2516970725693268,False,False,False,292.9826965332031,64.26953125
2020-02-28,-5.448240204611352,0.09262271310716495,-1.260271361750318,False,False,False,286.7892761230469,63.623268127441406
2020-03-02,-6.3424504485451365,0.09064618935275534,-1.4521343930241766,False,False,False,300.7539367675781,63.99742889404297
2020-03-03,-5.300253207927426,0.08852443124757733,-1.216060801281868,False,False,False,306.0795593261719,65.48553466796875
2020-03-04,-4.391555129181455,0.08592906257195776,-1.0100240936820737,False,False,False,322.1351318359375,67.73049926757812
2020-03-05,-6.1302201571735395,0.08331281295039464,-1.3801659865448495,False,False,False,308.5746765136719,64.7712631225586
2020-03-06,-7.808908700921421,0.08069172895288072,-1.7288729867902848,False,False,False,306.87841796875,62.89197540283203
2020-03-09,-14.229705410796058,0.0788580003965493,-3.0532027269234194,False,True,False,291.276611328125,55.1707878112793
2020-03-10,-15.33320796161324,0.07590819281207883,-3.2069537174980396,False,False,False,303.4562683105469,54.94119644165039
2020-03-11,-20.79974702860305,0.07552623643916666,-4.177895426145852,False,False,False,285.3890075683594,48.036346435546875
2020-03-12,-29.269449968850864,0.07687883842607882,-5.496284371990805,False,False,False,280.3987121582031,39.07363510131836
2020-03-13,-25.848639412427175,0.07471293800771872,-4.619374657022523,False,False,False,296.2100830078125,43.60601043701172
2020-03-16,-34.782208714297894,0.07805139794569169,-5.7805273105217365,False,False,False,275.7105712890625,32.96811294555664
2020-03-17,-36.07869813889724,0.07616606478801327,-5.590997407535737,False,False,False,292.44964599609375,32.849063873291016
2020-03-18,-41.001004168461506,0.07186076408368527,-5.888509983931138,False,False,False,299.0327453613281,28.248668670654297
2020-03-19,-32.73805496284136,0.07441707164411593,-4.473742155268427,False,False,False,277.18121337890625,34.79637145996094
2020-03-20,-31.11347436909125,0.07801465644968025,-4.0871796253526576,False,False,False,274.7432861328125,36.071903228759766
2020-03-23,-27.98508312695148,0.08681029834698514,-3.5550494790800182,False,False,False,251.9739532470703,36.98176956176758
2020-03-24,-28.53967221864562,0.08938317342064579,-3.5232318570770906,False,False,False,278.3556823730469,38.5804328918457
2020-03-25,-26.74598434117233,0.09425241990878944,-3.211441575440024,False,False,False,268.1404724121094,39.2522087097168
2020-03-26,-24.08936990248317,0.09616785182403659,-2.8194543585312557,False,False,False,279.46112060546875,42.86620330810547
2020-03-27,-23.692429247965592,0.09998325077757725,-2.7182631342835566,False,False,False,270.7658996582031,42.26245880126953
2020-03-30,-26.769875641370874,0.10174917359440228,-3.0262288771275827,False,False,False,281.24755859375,40.11957931518555
2020-03-31,-27.702296788480453,0.1038943319162687,-3.068314536182729,False,False,False,279.9053649902344,38.929080963134766
2020-04-01,-31.038102756084953,0.10874123816285713,-3.369059882701314,False,False,False,271.6146545410156,34.52425003051758
2020-04-02,-33.766867509526406,0.11041218031103284,-3.574874777529665,False,False,False,283.8037414550781,32.98512268066406
2020-04-03,-34.320514749800196,0.11365590940607172,-3.5323102008185265,False,False,False,278.53326416015625,31.68408203125
2020-04-06,-32.15542402443333,0.11061727829212273,-3.215551474101822,False,False,False,300.0394592285156,36.14842224121094
2020-04-07,-29.632968629787143,0.10962752952198807,-2.886967482946108,False,False,False,292.716064453125,37.755592346191406
2020-04-08,-24.540484478672653,0.106457723350138,-2.318398499124942,False,False,False,303.14837646484375,43.86962127685547
2020-04-09,-21.181368350376502,0.10186602726307536,-1.947351766964116,False,False,False,313.2451171875,48.1298828125
2020-04-13,-24.300010569018283,0.09716121471998893,-2.2389688366512774,False,False,False,311.2120361328125,44.626434326171875
2020-04-14,-24.32039359221247,0.0901305951435202,-2.2114403547153825,False,False,False,322.11798095703125,45.366241455078125
2020-04-15,-28.035935575363055,0.08226141206085501,-2.544342206791203,False,False,False,321.58502197265625,41.267547607421875
2020-04-16,-28.970848074734576,0.0728095711273243,-2.5918310238450872,False,False,False,324.5558166503906,40.170597076416016
2020-04-17,-27.142535724702952,0.06266169117515669,-2.374334644890977,False,False,False,327.26019287109375,41.75223922729492
2020-04-20,-29.64400108130654,0.05314956940689933,-2.5724867928412327,False,False,False,322.897705078125,38.58893966674805
2020-04-21,-30.369369691685947,0.04496729054670757,-2.595767553568643,False,False,False,315.4559631347656,37.18585205078125
2020-04-22,-30.04694953542422,0.032975352110089715,-2.5221427893643065,False,False,False,331.2178649902344,37.66205596923828
2020-04-23,-30.277098717520246,0.025018243146403097,-2.5011798858710668,False,False,False,316.33441162109375,36.65864562988281
2020-04-24,-29.283038208264884,0.015516236342456354,-2.372506374008052,False,False,False,324.4176940917969,37.46648025512695
