,spread,beta,z_score,short,long,exit,close_1,close_2
2008-01-02,-0.03232820942775305,1.8285747530539056,-0.10848109734705096,False,False,False,5.855755805969238,16.964942932128906
2008-01-03,-0.03691506120945576,1.8315733127211298,-0.1126677445796278,False,False,False,5.858462333679199,16.968406677246094
2008-01-04,0.07684612972391847,1.8364579604328348,0.03696376617252158,False,False,False,5.411256313323975,16.266971588134766
2008-01-07,0.014701306733535091,1.8417572715949642,-0.04018287876149844,False,False,False,5.33882474899292,16.075084686279297
2008-01-08,-0.0678326361437449,1.846202713855837,-0.14417624307081067,False,False,False,5.146779537200928,15.64006233215332
2008-01-09,0.011384012712362335,1.8489447232808625,-0.04137249606070959,False,False,False,5.391721725463867,16.172887802124023
2008-01-10,-0.07187696768355067,1.8504690841230884,-0.15043594545601874,False,False,False,5.350245952606201,16.012693405151367
2008-01-11,0.013925403159587901,1.8536784176447467,-0.038545374368947984,False,False,False,5.190056800842285,15.802730560302734
2008-01-14,0.057948652574083326,1.8580179393401264,0.02004615919067488,False,False,False,5.373088836669922,16.188236236572266
2008-01-15,0.1997674689498261,1.862070009436449,0.2037640479939156,False,False,False,5.080359935760498,15.787875175476074
2008-01-16,0.18801605436278201,1.8659433064979654,0.18810956509334648,False,False,False,4.797851085662842,15.250594139099121
2008-01-17,-0.25564960058247266,1.8695362995996339,-0.38489085647473237,False,False,False,4.835418224334717,14.87524127960205
2008-01-18,-0.2934923208990927,1.8735179066800443,-0.43026420577245317,False,False,False,4.849542617797852,14.861871719360352
2008-01-22,-0.3624172903099172,1.8772110890579286,-0.5159231996330796,False,False,False,4.6776323318481445,14.468195915222168
2008-01-23,-0.30796716155249015,1.88187743246073,-0.44151794280760986,False,False,False,4.179633617401123,13.583539962768555
2008-01-24,0.5318541425649457,1.889055970987875,0.6516757211724865,False,False,False,4.075346946716309,14.224067687988281
2008-01-25,0.6516601820225443,1.8948398628921197,0.8068582226039435,False,False,False,3.907343864440918,14.023763656616211
2008-01-28,0.39861714175737006,1.9021911542794965,0.48091828862459807,False,False,False,3.907343864440918,13.765769958496094
2008-01-29,0.18105466989033836,1.9091242071590606,0.20050001334950848,False,False,False,3.9533257484436035,13.630583763122559
2008-01-30,0.09431942963351148,1.9166573397732458,0.0910296565484317,False,False,False,3.9725630283355713,13.574873924255371
2008-01-31,0.3128759321976258,1.9252899604306715,0.3807144399013861,False,False,False,4.0681352615356445,13.971768379211426
2008-02-01,-0.7843206316853717,1.931928664961485,-1.0483815501336926,False,False,False,4.019748210906982,12.77341079711914
2008-02-04,-1.1591805864406268,1.9390285443317408,-1.5242373175020323,False,False,False,3.956634998321533,12.266584396362305
2008-02-05,-0.7366967214221134,1.9447491731319548,-0.9671183007755006,False,False,False,3.887810468673706,12.548099517822266
2008-02-06,-0.4242109187209593,1.9513277551535477,-0.5567333178210145,False,False,False,3.666611671447754,12.422072410583496
2008-02-07,-0.2924328536013139,1.9567994170961938,-0.38335105820854726,False,False,False,3.6437697410583496,12.502294540405273
2008-02-08,-0.2448280357997703,1.9623376359406155,-0.31963691865159366,False,False,False,3.7711997032165527,12.792970657348633
2008-02-11,-0.3623193123156945,1.9679777676107437,-0.4696573465371178,False,False,False,3.890514612197876,12.903645515441895
2008-02-12,-0.16192188155700293,1.9724547924858018,-0.20897980659998486,False,False,False,3.75256609916687,12.82763385772705
2008-02-13,-0.017828710848521112,1.9770577858985647,-0.022042604119241097,False,False,False,3.889011859893799,13.236907005310059
2008-02-14,0.04354580153196963,1.9824765844417975,0.05770375757728718,False,False,False,3.8307058811187744,13.178229331970215
2008-02-15,0.15177647920216764,1.9872345305346775,0.19721698973055732,False,False,False,3.745652198791504,13.113605499267578
2008-02-19,-0.20625817619264808,1.9941687542367714,-0.2659481402060317,False,False,False,3.6720199584960938,12.60133171081543
2008-02-20,-0.29530726858241607,2.001173059716317,-0.3793440742740682,False,False,False,3.721309185028076,12.602569580078125
2008-02-21,-0.3023685918774426,2.007394716613429,-0.38717386138838594,False,False,False,3.6527860164642334,12.450546264648438
2008-02-22,-0.04759545120726827,2.0131501739178255,-0.05659034414979734,False,False,False,3.59027361869812,12.572858810424805
2008-02-25,-0.5843154908858317,2.019615706483412,-0.7506874541559736,False,False,False,3.5986897945404053,12.043997764587402
2008-02-26,-1.0881414589254241,2.0268252603387187,-1.3949433706206604,False,False,False,3.580956220626831,11.493098258972168
2008-02-27,-1.0957539153344786,2.0333755876528476,-1.395500357562097,False,False,False,3.695462226867676,11.707763671875
2008-02-28,-1.4481412809075174,2.039258362117995,-1.8317080776995829,False,False,False,3.9043402671813965,11.770404815673828
2008-02-29,-1.2437601691009732,2.044563070102637,-1.5606177958555927,False,False,False,3.7573752403259277,11.666167259216309
2008-03-03,-1.3825517127038403,2.0500709813931017,-1.725712982338921,False,False,False,3.658496379852295,11.315572738647461
2008-03-04,-1.856821941269871,2.0560100390598723,-2.299777117729672,False,True,False,3.7453532218933105,11.008061408996582
2008-03-05,-1.7590458140868588,2.063893781897267,-2.1510432173169205,False,False,False,3.741443634033203,11.08481502532959
2008-03-06,-1.8945165711524758,2.0731320652876173,-2.2891828377455985,False,False,False,3.634453535079956,10.713423728942871
2008-03-07,-1.9458656665558092,2.082132627851996,-2.3210814331380747,False,False,False,3.6741251945495605,10.72951602935791
2008-03-10,-2.256642247484688,2.0926288610360704,-2.6552110593678506,False,False,False,3.597184658050537,10.241010665893555
2008-03-11,-2.075963574821124,2.1000740034546945,-2.4045229220067057,False,False,False,3.8274011611938477,10.890204429626465
2008-03-12,-1.9720555436131626,2.1067528811990455,-2.254992566845965,False,False,False,3.7877283096313477,10.898622512817383
2008-03-13,-2.0108451171366823,2.1132480040863264,-2.274153371372728,False,False,False,3.8451340198516846,10.9686918258667
2008-03-14,-2.0396849093139693,2.1203415098921274,-2.2809059460702605,False,False,False,3.8051602840423584,10.842667579650879
2008-03-17,-2.4801991200060627,2.1274892689210194,-2.746679544327809,False,False,False,3.8087668418884277,10.395759582519531
2008-03-18,-2.379609464760149,2.1329448860144113,-2.5930798474822194,False,False,False,3.9917964935302734,10.873368263244629
2008-03-19,-2.342174804295306,2.1391921684072055,-2.51621830376369,False,False,False,3.897128105163574,10.696091651916504
2008-03-20,-2.521837781277947,2.1452904037204794,-2.6735742162958975,False,False,False,4.005321502685547,10.734467506408691
2008-03-24,-2.244909934615105,2.1501696665332535,-2.3371419198080114,False,False,False,4.193461894989014,11.403221130371094
2008-03-25,-2.5676985497794647,2.154957079184305,-2.6447188939329718,False,False,False,4.237040042877197,11.161072731018066
2008-03-26,-2.635572014959017,2.1575929075817273,-2.6725765085746866,False,False,False,4.359660625457764,11.3445405960083
2008-03-27,-2.659615511870962,2.1624117012652455,-2.653534791519833,False,False,False,4.215099334716797,10.995184898376465
2008-03-28,-2.972775111252041,2.167229551213633,-2.921485884928546,False,False,False,4.29804801940918,10.84662914276123
